2.30258509299405	-12.42931670145213
2.99573227355399	-14.80531442776463
3.40119738166216	-15.63631482190805
3.68887945411394	-16.27117074505221
3.91202300542815	-16.81672176805457
4.09434456222210	-17.35013938915098
4.24849524204936	-17.92970228624131
4.38202663467388	-18.46745121027322
4.49980967033027	-18.94141625827251
4.60517018598809	-19.36522576745781
4.70048036579242	-19.74838854661486
4.78749174278205	-20.09791621541851
4.86753445045558	-20.41950806450908
4.94164242260930	-20.71711995046626
5.01063529409626	-20.99420916949805
5.07517381523383	-21.25318127900773
5.13579843705026	-21.49650392905102
5.19295685089021	-21.72591564321207
5.24702407216049	-21.94311237268675
5.29831736654804	-22.14863061993694
