2	-1.221893929059846950	-1.221893929059846950
3	-2.914292646284347033	-3.044243372408493631
4	-3.044243372408493631	-3.031383829382305439
5	-4.934387919160533542	-5.239046278950332258
6	-5.074941897427303950	-5.234679316807135052
7	-7.154583383048279011	-7.688429267400814560
8	-7.296322473864059077	-7.685291758018681030
9	-9.537297644635104987	-10.325581007961405433
10	-9.678697287769884028	-10.324175117447500938
11	-12.056523109549369011	-13.115740679453747219
12	-12.195904920308562325	-13.115740679453747219
13	-13.868229939516254490	-15.051499783199059124
14	-13.753192645870552013	-14.913197085032777522
15	-13.499744910182492674	-15.000347260751677680
16	-13.221392505084434532	-15.109491730176745961
17	-13.005199763546091418	-14.913197085032777522
18	-12.776476517876371730	-15.000347260751677680
19	-12.422600218778452330	-15.000347260751677680
20	-12.268668977996467717	-14.954589770191002884
21	-11.994356897062491640	-14.808461734512764707
22	-11.739110833828467761	-14.750469787535077870
23	-11.473763904931939095	-14.875408524143377775
24	-11.116856170562748218	-14.954589770191002884
25	-10.869924140444423344	-14.954589770191002884
26	-10.687427432040466968	-14.840646417884165942
27	-10.443407190635600301	-14.778498511135321536
28	-10.095175846454402802	-14.750469787535077870
29	-9.739843384523238612	-14.954589770191002884
30	-9.501030494135704885	-14.875408524143377775
31	-9.236622434359608391	-14.778498511135321536
32	-9.003830724215221792	-14.750469787535077870
33	-8.620340648090323299	-14.875408524143377775
34	-8.264678166429781925	-14.750469787535077870
35	-8.149239996668843133	-14.808461734512764707
36	-7.852648293340341645	-14.778498511135321536
37	-7.605397217301909762	-14.840646417884165942
38	-7.276996391209955561	-14.808461734512764707
39	-6.996355495329367180	-14.875408524143377775
40	-6.792152803887396395	-14.724140848812728777
41	-6.510526215812189044	-14.808461734512764707
42	-6.192174871131371994	-14.653559774527021631
43	-5.859803656429147800	-14.750469787535077870
44	-5.661622816550973880	-14.699317265087696427
45	-5.339275270821217667	-14.750469787535077870
46	-4.980755533166439264	-14.699317265087696427
47	-4.723210580764964028	-14.724140848812728777
48	-4.468987983738175629	-14.778498511135321536
49	-4.119058592381986017	-14.750469787535077870
50	-3.968494762039448620	-14.778498511135321536
