2	-0.189613377008202189	-0.189613377008202133
3	-0.150572247668997850	-0.081491328525698847
4	-0.358171920713601710	-0.337260198820915791
5	-0.363820825523436642	-0.194742945381962157
6	-0.209751601753311229	-0.506967429900629041
7	-0.606672974257989162	-0.337614948420251137
8	0.019189648147916846	-0.688919250224151680
9	-0.522448021222428505	-0.496079654151292126
10	0.282317773032407238	-0.878776996910855424
11	-0.254320473955530868	-0.662130365159158130
12	0.563882785214298687	-1.073674976522270397
13	0.029426415922585877	-0.831728680955086563
14	0.857023448042156799	-1.271572992254683898
15	0.323779211075444662	-1.002955164965954937
16	1.158176776528737850	-1.435180829118755996
17	0.625753483916382525	-1.174922430598376533
18	1.465242700870063919	-1.589781172488346828
19	0.933441257213220910	-1.347225401569508207
20	1.776859922906842026	-1.751100129211936807
21	1.245560787531326152	-1.519680232834899725
22	2.092100254729903686	-1.917567595500070610
23	1.561217471551587854	-1.692203703928272462
24	2.410292921896742602	-2.088004143275957070
25	1.879766262003160104	-1.864758188327194643
26	2.730924422566837872	-2.261514045308496090
27	2.200709477725951935	-2.037326683031156715
28	3.053623363259868828	-2.437406627751781407
29	2.523670353656770171	-2.209901506434143847
30	3.378085882935807138	-2.615147893180098659
31	2.848372278770843202	-2.382479188523652258
32	3.704066440937557214	-2.790970647818516337
33	3.174554939113253926	-2.555058161867849176
34	4.031377628190786488	-2.957905788713176332
35	3.502055549101351417	-2.727637718461821681
36	4.359854851429568079	-3.126676186435141336
37	3.830702984278303358	-2.900217538503523151
38	4.689373778235788492	-3.297007981884032546
39	4.160373514307397436	-3.072797477542722255
40	5.019804559115089049	-3.468679838371678592
41	4.490956272968367635	-3.245377470330598424
42	5.351081746574527287	-3.641488648008146534
43	4.822354912696170004	-3.417957487398025407
44	5.683088780932892270	-3.815279749408581722
45	5.154490691660143398	-3.590537515433552151
46	6.015816312073932082	-3.989907620677901612
47	5.487311902448776202	-3.763117548415534586
48	6.349130218260162550	-4.165254715113825945
49	5.820740196260751453	-3.935697583643849029
50	6.683013595974302667	-4.335208582556155932
